(float): 0.9317545890808105, (f-d diff): 0.0890418597264445, (double): 0.8427127293543660, (d-l diff): 0.2670618811777293, (long double): 1.1097746105320953
(float): 1.1225185394287109, (f-d diff): 0.1178381453410982, (double): 1.2403566847698091, (d-l diff): 0.4960573011864193, (long double): 0.7442993835833898
(float): 0.7099306583404541, (f-d diff): 0.3639580356206729, (double): 0.3459726227197812, (d-l diff): 0.9692801944059359, (long double): 1.3152528171257171
(float): 1.3277180194854736, (f-d diff): 0.3029186956211609, (double): 1.0247993238643127, (d-l diff): 0.9534579742328496, (long double): 0.0713413496314632
(float): 0.0223665237426758, (f-d diff): 0.9261898091363179, (double): 0.9485563328789937, (d-l diff): 0.6784596988548570, (long double): 0.2700966340241366
(float): 0.0879653096199036, (f-d diff): 1.0069826719615382, (double): 1.0949479815814418, (d-l diff): 0.2334180206184005, (long double): 0.8615299609630413
(float): 0.3286475539207458, (f-d diff): 0.4544111252972010, (double): 0.7830586792179468, (d-l diff): 0.4363595437232800, (long double): 1.2194182229412268
(float): 0.9905625581741333, (f-d diff): 0.3021294734019879, (double): 1.2926920315761212, (d-l diff): 0.8759615471346325, (long double): 0.4167304844414887
(float): 1.0186076164245605, (f-d diff): 0.8609975556212746, (double): 0.1576100608032860, (d-l diff): 0.9883189869741553, (long double): 1.1459290477774413
(float): 0.9617459774017334, (f-d diff): 0.4058285279878360, (double): 0.5559174494138974, (d-l diff): 0.0883385940755278, (long double): 0.6442560434894253
(float): 1.0721180438995361, (f-d diff): 0.2244191220674940, (double): 1.2965371659670302, (d-l diff): 0.0352894592727262, (long double): 1.3318266252397564
(float): 0.8401608467102051, (f-d diff): 0.6970380510435392, (double): 0.1431227956666659, (d-l diff): 0.1371027738001959, (long double): 0.0060200218664700
(float): 1.2430326938629150, (f-d diff): 0.7319939151145781, (double): 0.5110387787483369, (d-l diff): 0.4870674132722754, (long double): 0.0239713654760615
(float): 0.3367400169372559, (f-d diff): 0.9239331979023169, (double): 1.2606732148395727, (d-l diff): 1.1665116320236874, (long double): 0.0941615828158853
