(float): 1.0180642604827881, (f-d diff): 0.3731724414272412, (double): 0.6448918190555469, (d-l diff): 0.0000000000000000, (long double): 0.6448918190555469
(float): 0.9628925323486328, (f-d diff): 0.3690183690192381, (double): 1.3319109013678709, (d-l diff): 0.0000000000000000, (long double): 1.3319109013678709
(float): 1.0700840950012207, (f-d diff): 1.0644004370774602, (double): 0.0056836579237605, (d-l diff): 0.0000000000000000, (long double): 0.0056836579237605
(float): 0.8450964689254761, (f-d diff): 0.8224587491326172, (double): 0.0226377197928589, (d-l diff): 0.0000000000000000, (long double): 0.0226377197928589
(float): 1.2378216981887817, (f-d diff): 1.1488082180896062, (double): 0.0890134800991756, (d-l diff): 0.0000000000000000, (long double): 0.0890134800991756
(float): 0.3546791076660156, (f-d diff): 0.0223953861874123, (double): 0.3322837214786033, (d-l diff): 0.0000000000000000, (long double): 0.3322837214786033
(float): 1.0413246154785156, (f-d diff): 0.0434271442431124, (double): 0.9978974712354032, (d-l diff): 0.0000000000000000, (long double): 0.9978974712354032
(float): 0.9122276306152344, (f-d diff): 0.0919641650323415, (double): 1.0041917956475759, (d-l diff): 0.0000000000000000, (long double): 1.0041917956475759
(float): 1.1524327993392944, (f-d diff): 0.1608691040866993, (double): 0.9915636952525951, (d-l diff): 0.0000000000000000, (long double): 0.9915636952525951
(float): 0.6254271268844604, (f-d diff): 0.3912319688969761, (double): 1.0166590957814365, (d-l diff): 0.0000000000000000, (long double): 1.0166590957814365
(float): 1.3282312154769897, (f-d diff): 0.3623819834566281, (double): 0.9658492320203617, (d-l diff): 0.0000000000000000, (long double): 0.9658492320203617
(float): 0.0203304290771484, (f-d diff): 1.0444722820213310, (double): 1.0648027110984795, (d-l diff): 0.0000000000000000, (long double): 1.0648027110984795
(float): 0.0800817385315895, (f-d diff): 0.7777146651743125, (double): 0.8577964037059020, (d-l diff): 0.0000000000000000, (long double): 0.8577964037059020
(float): 0.3010877072811127, (f-d diff): 0.9226538969101590, (double): 1.2237416041912716, (d-l diff): 0.0000000000000000, (long double): 1.2237416041912716
